"student_id","site_id","year","frpm","snap","wic","tanf"
"ST02089","S026",2022,1,1,1,0
"ST02090","S026",2022,1,1,1,0
"ST02091","S026",2022,0,0,1,0
"ST02092","S026",2022,0,0,0,0
"ST02093","S026",2022,1,1,0,0
"ST02094","S026",2022,1,1,0,0
"ST02095","S026",2022,1,0,0,0
"ST02096","S026",2022,1,1,0,0
"ST02097","S026",2022,1,0,0,1
"ST02098","S026",2022,0,0,0,0
"ST02099","S026",2022,1,1,0,0
"ST02100","S026",2022,0,0,0,0
"ST02101","S026",2022,0,0,0,0
"ST02102","S026",2022,1,1,1,0
"ST02103","S026",2022,0,0,0,0
"ST02104","S026",2023,0,1,0,0
"ST02105","S026",2023,0,0,0,0
"ST02106","S026",2023,1,0,0,0
"ST02107","S026",2023,1,1,0,0
"ST02108","S026",2023,1,0,0,0
"ST02109","S026",2023,0,1,1,0
"ST02110","S026",2023,0,0,0,0
"ST02111","S026",2023,0,0,0,0
"ST02112","S026",2023,0,1,0,0
"ST02113","S026",2023,1,0,1,0
"ST02114","S026",2023,0,0,1,0
"ST02115","S026",2023,1,0,0,0
"ST02116","S026",2023,1,0,0,0
"ST02117","S026",2023,0,0,0,0
"ST02118","S026",2023,1,1,1,0
"ST02119","S026",2023,1,1,0,0
"ST02120","S026",2023,1,0,0,0
"ST02121","S026",2023,0,1,0,0
"ST02122","S026",2023,1,1,1,0
"ST02123","S026",2023,1,1,1,0
"ST02124","S026",2023,0,0,0,0
"ST02125","S026",2023,0,0,0,0
"ST02126","S026",2023,0,1,0,0
"ST02127","S026",2023,1,1,1,0
"ST02128","S026",2023,1,0,0,0
"ST02129","S026",2023,0,1,1,0
"ST02130","S026",2023,1,1,0,0
"ST02131","S026",2024,1,0,0,0
"ST02132","S026",2024,1,0,0,0
"ST02133","S026",2024,0,0,0,0
"ST02134","S026",2024,1,1,0,0
"ST02135","S026",2024,0,0,0,0
"ST02136","S026",2024,0,1,0,0
"ST02137","S026",2024,0,0,0,0
"ST02138","S026",2024,1,0,0,0
"ST02139","S026",2024,1,0,0,0
"ST02140","S026",2024,0,0,0,0
"ST02141","S026",2024,1,0,0,0
"ST02142","S026",2024,1,1,1,0
"ST02143","S026",2024,1,1,1,0
"ST02144","S026",2024,1,0,0,0
"ST02145","S026",2024,0,0,0,0
"ST02146","S026",2024,1,1,1,0
"ST02147","S026",2024,0,0,1,0
"ST02148","S026",2024,0,0,0,0
"ST02149","S026",2024,1,1,1,0
"ST02150","S026",2024,1,0,0,0
"ST02151","S026",2024,0,0,0,0
"ST02152","S026",2024,1,1,1,0
"ST02153","S026",2024,1,0,0,0
"ST02154","S026",2024,0,0,0,0
"ST02155","S026",2024,0,1,0,0
"ST02156","S026",2024,0,1,1,0
"ST02157","S026",2024,1,1,0,0
"ST02158","S026",2024,1,0,0,0
"ST02159","S026",2024,0,0,0,0
"ST02160","S026",2024,1,0,0,0
"ST02161","S026",2024,0,0,0,0
"ST02162","S026",2024,0,0,0,0
"ST02163","S026",2024,1,1,0,0
"ST02164","S026",2025,1,1,0,0
"ST02165","S026",2025,1,0,0,0
"ST02166","S026",2025,0,0,0,0
"ST02167","S026",2025,1,1,0,0
"ST02168","S026",2025,0,0,1,0
"ST02169","S026",2025,1,0,1,0
"ST02170","S026",2025,0,0,0,0
"ST02171","S026",2025,1,1,1,0
"ST02172","S026",2025,0,0,0,0
"ST02173","S026",2025,1,1,1,0
"ST02174","S026",2025,1,1,0,0
"ST02175","S026",2025,1,0,0,0
"ST02176","S026",2025,0,0,0,0
"ST02177","S026",2025,0,0,0,0
"ST02178","S026",2025,1,1,1,0
"ST02179","S026",2025,1,0,0,0
"ST02180","S026",2025,0,0,0,0
"ST02181","S026",2025,0,0,0,0
"ST02182","S026",2025,1,1,1,0
"ST02183","S026",2025,1,1,1,0
"ST02184","S026",2025,0,0,0,0
"ST02185","S026",2025,1,0,0,0
"ST02186","S027",2021,1,1,1,0
"ST02187","S027",2021,0,0,0,0
"ST02188","S027",2021,1,1,0,0
"ST02189","S027",2021,0,0,1,0
"ST02190","S027",2021,1,1,1,0
"ST02191","S027",2021,1,0,0,0
"ST02192","S027",2021,1,1,1,0
"ST02193","S027",2021,0,1,0,0
"ST02194","S027",2021,1,1,0,0
"ST02195","S027",2021,1,1,0,0
"ST02196","S027",2021,1,0,1,0
"ST02197","S027",2021,1,1,0,0
"ST02198","S027",2021,0,1,1,0
"ST02199","S027",2021,1,1,1,0
"ST02200","S027",2021,1,1,0,0
"ST02201","S027",2021,1,1,1,0
"ST02202","S027",2021,0,1,0,0
"ST02203","S027",2021,0,0,0,0
"ST02204","S027",2021,1,1,1,0
"ST02205","S027",2021,1,1,1,0
"ST02206","S027",2021,0,0,0,0
"ST02207","S027",2021,0,0,0,0
"ST02208","S027",2021,1,1,1,0
"ST02209","S027",2021,0,0,0,0
"ST02210","S027",2021,0,0,1,0
"ST02211","S027",2022,0,0,0,0
"ST02212","S027",2022,1,1,0,0
"ST02213","S027",2022,0,1,1,0
"ST02214","S027",2022,0,1,1,0
"ST02215","S027",2022,1,0,1,0
"ST02216","S027",2022,1,1,1,0
"ST02217","S027",2022,1,1,1,0
"ST02218","S027",2022,0,0,0,0
"ST02219","S027",2022,0,0,1,0
"ST02220","S027",2022,0,0,0,0
"ST02221","S027",2022,0,0,0,0
"ST02222","S027",2022,1,1,1,0
"ST02223","S027",2022,0,1,1,0
"ST02224","S027",2022,0,0,0,0
"ST02225","S027",2022,0,1,0,0
"ST02226","S027",2022,1,1,0,0
"ST02227","S027",2022,1,1,1,0
"ST02228","S027",2022,0,0,1,0
"ST02229","S027",2022,1,0,0,0
"ST02230","S027",2022,0,0,0,0
"ST02231","S027",2022,1,1,1,0
"ST02232","S027",2022,1,1,0,0
"ST02233","S027",2022,0,0,1,0
"ST02234","S027",2023,1,1,1,0
"ST02235","S027",2023,1,1,0,0
"ST02236","S027",2023,1,1,1,0
"ST02237","S027",2023,1,1,1,0
"ST02238","S027",2023,1,1,1,0
"ST02239","S027",2023,0,1,1,0
"ST02240","S027",2023,1,1,1,0
"ST02241","S027",2023,1,0,0,0
"ST02242","S027",2023,1,1,0,0
"ST02243","S027",2023,0,0,0,0
"ST02244","S027",2023,1,0,1,0
"ST02245","S027",2023,0,0,1,0
"ST02246","S027",2023,1,1,1,0
"ST02247","S027",2023,1,1,0,0
"ST02248","S027",2023,1,0,0,0
"ST02249","S027",2023,0,0,1,0
"ST02250","S027",2023,0,0,1,0
"ST02251","S027",2023,1,1,1,0
"ST02252","S027",2023,1,1,1,0
"ST02253","S027",2023,1,1,1,0
"ST02254","S027",2023,0,1,1,0
"ST02255","S027",2023,1,0,0,0
"ST02256","S027",2023,1,1,1,0
"ST02257","S027",2023,0,1,1,0
"ST02258","S027",2023,0,0,0,0
"ST02259","S027",2023,0,1,1,0
"ST02260","S027",2023,0,1,0,0
"ST02261","S027",2023,1,0,0,0
"ST02262","S027",2023,1,0,0,0
"ST02263","S027",2024,0,1,0,0
"ST02264","S027",2024,1,1,1,0
"ST02265","S027",2024,0,1,1,0
"ST02266","S027",2024,0,0,0,0
"ST02267","S027",2024,0,0,0,0
"ST02268","S027",2024,0,0,1,0
"ST02269","S027",2024,1,1,1,0
"ST02270","S027",2024,1,1,0,0
"ST02271","S027",2024,1,1,1,0
"ST02272","S027",2024,0,1,0,0
"ST02273","S027",2024,0,1,0,0
"ST02274","S027",2024,1,1,1,0
"ST02275","S027",2024,1,0,1,0
"ST02276","S027",2024,1,1,1,0
"ST02277","S027",2024,1,1,0,0
"ST02278","S027",2024,0,0,0,0
"ST02279","S027",2024,1,1,1,0
"ST02280","S027",2024,1,0,0,0
"ST02281","S027",2024,0,1,1,0
"ST02282","S027",2024,1,0,1,0
"ST02283","S027",2024,0,0,0,0
"ST02284","S027",2024,1,1,1,0
"ST02285","S027",2024,1,1,0,0
"ST02286","S027",2024,1,0,1,0
"ST02287","S027",2024,0,1,0,0
"ST02288","S027",2024,1,1,1,0
"ST02289","S027",2024,1,1,0,0
"ST02290","S027",2024,1,1,1,0
"ST02291","S027",2025,1,0,0,0
"ST02292","S027",2025,1,0,0,0
"ST02293","S027",2025,1,1,1,0
"ST02294","S027",2025,0,0,0,0
"ST02295","S027",2025,1,1,1,0
"ST02296","S027",2025,0,0,1,0
"ST02297","S027",2025,1,1,1,0
"ST02298","S027",2025,1,1,1,0
"ST02299","S027",2025,1,1,0,0
"ST02300","S027",2025,0,0,1,0
"ST02301","S027",2025,1,1,1,0
"ST02302","S027",2025,1,1,1,0
"ST02303","S027",2025,1,1,0,0
"ST02304","S027",2025,0,0,0,0
"ST02305","S027",2025,0,0,0,0
"ST02306","S027",2025,1,1,1,0
"ST02307","S027",2025,1,0,0,0
"ST02308","S027",2025,1,1,0,0
"ST02309","S027",2025,0,1,0,0
"ST02310","S027",2025,1,0,0,1
"ST02311","S028",2021,0,0,0,0
"ST02312","S028",2021,1,1,0,0
"ST02313","S028",2021,1,1,1,0
"ST02314","S028",2021,1,0,0,0
"ST02315","S028",2021,1,1,0,0
"ST02316","S028",2021,1,1,1,0
"ST02317","S028",2021,1,0,1,0
"ST02318","S028",2021,1,1,0,0
"ST02319","S028",2021,0,0,0,0
"ST02320","S028",2021,0,0,0,0
"ST02321","S028",2021,1,1,1,0
"ST02322","S028",2021,0,1,0,0
"ST02323","S028",2021,0,1,1,0
"ST02324","S028",2021,0,0,0,0
"ST02325","S028",2021,0,1,0,0
"ST02326","S028",2021,1,1,0,0
"ST02327","S028",2021,1,1,0,0
"ST02328","S028",2021,1,0,0,0
"ST02329","S028",2021,1,1,0,0
"ST02330","S028",2021,0,0,1,0
"ST02331","S028",2021,1,1,0,0
"ST02332","S028",2021,1,1,1,0
"ST02333","S028",2021,1,1,1,0
"ST02334","S028",2021,1,0,0,0
"ST02335","S028",2021,0,1,0,0
"ST02336","S028",2021,1,0,1,0
"ST02337","S028",2022,1,1,0,0
"ST02338","S028",2022,1,0,1,0
"ST02339","S028",2022,1,1,1,0
"ST02340","S028",2022,0,0,0,0
"ST02341","S028",2022,1,0,0,0
"ST02342","S028",2022,1,0,0,0
"ST02343","S028",2022,1,0,0,0
"ST02344","S028",2022,1,1,1,0
"ST02345","S028",2022,1,1,1,0
"ST02346","S028",2022,1,1,1,0
"ST02347","S028",2022,0,0,0,0
"ST02348","S028",2022,1,0,0,0
"ST02349","S028",2022,1,1,1,0
"ST02350","S028",2022,1,1,0,0
"ST02351","S028",2022,1,1,0,0
"ST02352","S028",2022,1,0,0,0
"ST02353","S028",2022,1,0,1,0
"ST02354","S028",2022,1,0,0,0
"ST02355","S028",2022,0,0,0,0
"ST02356","S028",2022,0,0,0,0
"ST02357","S028",2022,1,1,0,0
"ST02358","S028",2023,0,0,0,1
"ST02359","S028",2023,1,1,1,0
"ST02360","S028",2023,1,1,1,0
"ST02361","S028",2023,0,1,0,1
"ST02362","S028",2023,0,1,0,0
"ST02363","S028",2023,1,1,0,0
"ST02364","S028",2023,1,0,0,0
"ST02365","S028",2023,1,1,1,0
"ST02366","S028",2023,0,0,0,0
"ST02367","S028",2023,1,1,0,0
"ST02368","S028",2023,1,1,0,0
"ST02369","S028",2023,1,0,0,0
"ST02370","S028",2023,1,1,1,0
"ST02371","S028",2023,0,1,0,0
"ST02372","S028",2023,0,0,1,0
"ST02373","S028",2023,0,0,0,0
"ST02374","S028",2023,0,0,0,0
"ST02375","S028",2023,0,0,0,0
"ST02376","S028",2023,0,0,0,0
"ST02377","S028",2023,1,1,0,0
"ST02378","S028",2023,1,0,0,0
"ST02379","S028",2023,0,0,1,0
"ST02380","S028",2023,0,1,0,0
"ST02381","S028",2024,1,1,0,0
"ST02382","S028",2024,0,1,0,1
"ST02383","S028",2024,0,1,1,0
"ST02384","S028",2024,1,1,1,1
"ST02385","S028",2024,1,1,1,0
"ST02386","S028",2024,1,1,1,0
"ST02387","S028",2024,1,1,1,0
"ST02388","S028",2024,1,0,1,0
"ST02389","S028",2024,1,1,0,0
"ST02390","S028",2024,1,1,0,0
"ST02391","S028",2024,1,0,0,0
"ST02392","S028",2024,1,0,0,0
"ST02393","S028",2024,1,1,0,0
"ST02394","S028",2024,1,1,1,0
"ST02395","S028",2024,1,0,0,0
"ST02396","S028",2024,0,0,0,0
"ST02397","S028",2024,0,0,0,0
"ST02398","S028",2024,1,1,1,0
"ST02399","S028",2024,0,0,0,0
"ST02400","S028",2024,1,1,0,0
"ST02401","S028",2024,1,1,0,0
"ST02402","S028",2024,1,1,1,0
"ST02403","S028",2024,0,1,0,0
"ST02404","S028",2024,1,1,0,0
"ST02405","S028",2024,0,0,0,0
"ST02406","S028",2024,0,0,1,0
"ST02407","S028",2025,1,0,1,0
"ST02408","S028",2025,1,0,0,0
"ST02409","S028",2025,1,1,1,0
"ST02410","S028",2025,1,1,0,0
"ST02411","S028",2025,1,0,0,0
"ST02412","S028",2025,1,0,0,0
"ST02413","S028",2025,1,0,0,0
"ST02414","S028",2025,1,0,1,0
"ST02415","S028",2025,1,1,0,0
"ST02416","S028",2025,1,1,0,0
"ST02417","S028",2025,0,0,0,0
"ST02418","S028",2025,1,1,1,0
"ST02419","S028",2025,1,1,1,0
"ST02420","S028",2025,0,0,0,0
"ST02421","S028",2025,1,0,0,0
"ST02422","S028",2025,1,1,1,0
"ST02423","S028",2025,1,0,0,0
"ST02424","S028",2025,0,1,0,0
"ST02425","S028",2025,1,0,0,0
"ST02426","S029",2021,0,1,0,0
"ST02427","S029",2021,0,0,0,0
"ST02428","S029",2021,0,0,1,0
"ST02429","S029",2021,0,1,1,0
"ST02430","S029",2021,0,1,0,0
"ST02431","S029",2021,1,1,0,0
"ST02432","S029",2021,1,1,0,0
"ST02433","S029",2021,1,0,0,0
"ST02434","S029",2021,1,1,1,0
"ST02435","S029",2021,0,0,0,0
"ST02436","S029",2021,1,0,0,0
"ST02437","S029",2021,0,0,0,0
"ST02438","S029",2021,1,0,0,0
"ST02439","S029",2021,0,0,0,0
"ST02440","S029",2021,0,0,1,0
"ST02441","S029",2021,1,1,0,0
"ST02442","S029",2021,0,1,0,0
"ST02443","S029",2021,0,1,1,0
"ST02444","S029",2021,1,1,1,0
"ST02445","S029",2021,0,0,0,0
"ST02446","S029",2021,0,0,0,0
"ST02447","S029",2021,0,1,0,0
"ST02448","S029",2021,0,0,0,0
"ST02449","S029",2021,0,1,0,0
"ST02450","S029",2021,1,1,0,0
"ST02451","S029",2021,1,1,1,0
"ST02452","S029",2021,1,1,1,0
"ST02453","S029",2021,0,0,1,0
"ST02454","S029",2021,1,0,0,0
"ST02455","S029",2021,0,1,0,0
"ST02456","S029",2021,0,1,1,0
"ST02457","S029",2021,0,0,1,0
"ST02458","S029",2021,1,1,0,0
"ST02459","S029",2022,1,0,1,0
"ST02460","S029",2022,1,1,1,0
"ST02461","S029",2022,0,0,0,0
"ST02462","S029",2022,0,0,0,0
"ST02463","S029",2022,1,1,1,0
"ST02464","S029",2022,1,1,0,0
"ST02465","S029",2022,0,0,0,0
"ST02466","S029",2022,1,1,1,0
"ST02467","S029",2022,0,1,0,0
"ST02468","S029",2022,0,1,0,0
"ST02469","S029",2022,0,0,0,0
"ST02470","S029",2022,0,1,0,0
"ST02471","S029",2022,0,0,0,0
"ST02472","S029",2022,1,1,1,0
"ST02473","S029",2022,0,0,0,0
"ST02474","S029",2022,1,1,1,0
"ST02475","S029",2022,0,0,1,0
"ST02476","S029",2022,0,1,1,0
"ST02477","S029",2022,1,0,0,0
"ST02478","S029",2022,0,1,1,0
"ST02479","S029",2022,1,0,0,0
"ST02480","S029",2022,0,0,0,0
"ST02481","S029",2022,0,0,0,0
"ST02482","S029",2022,0,1,1,0
"ST02483","S029",2022,1,0,1,0
"ST02484","S029",2023,1,1,0,0
"ST02485","S029",2023,1,1,0,0
"ST02486","S029",2023,0,1,0,0
"ST02487","S029",2023,0,0,0,0
"ST02488","S029",2023,0,0,0,0
"ST02489","S029",2023,1,1,0,0
"ST02490","S029",2023,1,1,1,0
"ST02491","S029",2023,1,1,0,0
"ST02492","S029",2023,1,1,1,0
"ST02493","S029",2023,0,1,0,0
"ST02494","S029",2023,0,0,0,0
"ST02495","S029",2023,1,1,1,0
"ST02496","S029",2023,0,1,0,0
"ST02497","S029",2023,0,1,0,0
"ST02498","S029",2023,0,1,0,0
"ST02499","S029",2023,0,0,1,0
"ST02500","S029",2023,0,0,0,0
"ST02501","S029",2023,0,1,1,0
"ST02502","S029",2023,0,0,0,0
"ST02503","S029",2023,0,1,0,0
"ST02504","S029",2023,1,1,1,0
"ST02505","S029",2023,1,0,0,0
"ST02506","S029",2023,0,0,1,0
"ST02507","S029",2023,0,0,0,0
"ST02508","S029",2023,0,1,1,0
"ST02509","S029",2023,0,0,0,0
"ST02510","S029",2024,1,0,1,0
"ST02511","S029",2024,0,0,1,0
"ST02512","S029",2024,1,0,0,0
"ST02513","S029",2024,0,1,0,0
"ST02514","S029",2024,0,0,0,0
"ST02515","S029",2024,0,1,1,0
"ST02516","S029",2024,0,0,1,0
"ST02517","S029",2024,0,0,0,0
"ST02518","S029",2024,1,1,1,0
"ST02519","S029",2024,0,0,0,0
"ST02520","S029",2024,1,0,1,0
"ST02521","S029",2024,0,0,0,0
"ST02522","S029",2024,1,1,1,0
"ST02523","S029",2024,1,1,0,0
"ST02524","S029",2024,0,1,1,0
"ST02525","S029",2024,1,1,1,0
"ST02526","S029",2024,0,0,0,0
"ST02527","S029",2024,0,0,0,0
"ST02528","S029",2024,0,0,1,0
"ST02529","S029",2024,0,0,0,0
"ST02530","S029",2024,0,1,0,0
"ST02531","S029",2024,1,1,1,0
"ST02532","S029",2024,1,1,1,0
"ST02533","S029",2024,1,0,1,0
"ST02534","S029",2024,1,0,1,0
"ST02535","S029",2024,1,1,1,0
"ST02536","S029",2024,0,1,1,0
"ST02537","S029",2024,1,0,0,0
"ST02538","S029",2024,1,1,0,0
"ST02539","S029",2025,0,1,0,0
"ST02540","S029",2025,0,1,1,0
"ST02541","S029",2025,0,0,0,0
"ST02542","S029",2025,1,1,1,0
"ST02543","S029",2025,1,1,0,0
"ST02544","S029",2025,1,1,0,0
"ST02545","S029",2025,0,1,1,0
"ST02546","S029",2025,1,1,0,0
"ST02547","S029",2025,1,1,1,0
"ST02548","S029",2025,0,0,0,0
"ST02549","S029",2025,0,0,1,0
"ST02550","S029",2025,0,0,0,0
"ST02551","S029",2025,0,1,0,0
"ST02552","S029",2025,1,1,1,0
"ST02553","S029",2025,1,1,1,0
"ST02554","S029",2025,0,0,0,0
"ST02555","S029",2025,0,0,0,0
"ST02556","S029",2025,1,1,0,0
"ST02557","S029",2025,1,0,1,0
"ST02558","S029",2025,0,0,0,0
"ST02559","S029",2025,0,1,1,0
"ST02560","S029",2025,1,1,1,0
"ST02561","S029",2025,0,0,0,0
"ST02562","S029",2025,0,0,0,0
"ST02563","S029",2025,1,1,0,0
"ST02564","S029",2025,1,1,0,0
"ST02565","S029",2025,0,0,1,0
"ST02566","S029",2025,1,1,0,0
"ST02567","S029",2025,1,0,0,0
"ST02568","S030",2021,0,0,0,0
"ST02569","S030",2021,0,0,0,0
"ST02570","S030",2021,0,0,0,0
"ST02571","S030",2021,0,0,0,0
"ST02572","S030",2021,1,1,0,0
"ST02573","S030",2021,1,0,1,0
"ST02574","S030",2021,0,0,0,0
"ST02575","S030",2021,0,0,0,0
"ST02576","S030",2021,0,0,0,0
"ST02577","S030",2021,0,0,0,0
"ST02578","S030",2021,1,0,0,0
"ST02579","S030",2021,0,0,0,0
"ST02580","S030",2021,0,0,0,0
"ST02581","S030",2021,0,0,0,0
"ST02582","S030",2021,1,0,0,0
"ST02583","S030",2021,1,0,0,0
"ST02584","S030",2021,0,1,0,0
"ST02585","S030",2021,0,0,0,0
"ST02586","S030",2021,1,0,1,0
"ST02587","S030",2021,0,0,0,0
"ST02588","S030",2021,0,0,0,0
"ST02589","S030",2021,1,0,0,0
"ST02590","S030",2021,0,0,0,0
"ST02591","S030",2021,0,0,0,0
"ST02592","S030",2021,1,0,1,0
"ST02593","S030",2021,0,0,0,0
"ST02594","S030",2021,1,0,0,0
"ST02595","S030",2021,0,0,0,0
"ST02596","S030",2021,0,0,0,0
"ST02597","S030",2021,0,1,1,1
"ST02598","S030",2021,0,0,0,0
"ST02599","S030",2021,0,0,0,0
"ST02600","S030",2021,0,0,0,0
"ST02601","S030",2021,0,0,0,0
"ST02602","S030",2021,0,0,0,0
"ST02603","S030",2021,0,0,0,0
"ST02604","S030",2021,0,0,0,0
"ST02605","S030",2021,0,0,1,0
"ST02606","S030",2021,0,0,0,0
"ST02607","S030",2021,0,0,0,0
"ST02608","S030",2021,0,0,0,0
"ST02609","S030",2021,0,0,0,0
"ST02610","S030",2021,0,0,0,0
"ST02611","S030",2021,1,0,0,0
"ST02612","S030",2021,1,0,1,0
"ST02613","S030",2021,0,0,0,0
"ST02614","S030",2021,0,0,0,0
"ST02615","S030",2021,1,0,0,0
"ST02616","S030",2021,0,0,1,0
"ST02617","S030",2021,0,0,0,0
"ST02618","S030",2022,1,1,0,0
"ST02619","S030",2022,0,0,0,0
"ST02620","S030",2022,0,0,0,0
"ST02621","S030",2022,0,0,0,0
"ST02622","S030",2022,1,0,0,0
"ST02623","S030",2022,0,0,0,0
"ST02624","S030",2022,1,0,1,0
"ST02625","S030",2022,0,0,0,0
"ST02626","S030",2022,0,0,0,0
"ST02627","S030",2022,1,0,0,0
"ST02628","S030",2022,1,0,0,0
"ST02629","S030",2022,0,0,0,0
"ST02630","S030",2022,0,0,0,0
"ST02631","S030",2022,0,0,0,0
"ST02632","S030",2022,1,0,0,0
"ST02633","S030",2022,0,0,0,0
"ST02634","S030",2022,0,0,0,0
"ST02635","S030",2022,1,0,0,0
"ST02636","S030",2022,1,0,1,0
"ST02637","S030",2022,1,0,0,0
"ST02638","S030",2022,1,0,1,0
"ST02639","S030",2022,1,0,0,0
"ST02640","S030",2022,0,0,0,0
"ST02641","S030",2022,0,0,0,0
"ST02642","S030",2022,0,0,0,0
"ST02643","S030",2022,0,0,0,0
"ST02644","S030",2022,0,0,0,0
"ST02645","S030",2022,0,0,1,0
"ST02646","S030",2022,1,0,0,0
"ST02647","S030",2022,0,0,0,1
"ST02648","S030",2022,1,0,0,0
"ST02649","S030",2022,0,0,0,0
"ST02650","S030",2022,1,0,0,0
"ST02651","S030",2022,0,0,1,0
"ST02652","S030",2022,0,0,0,0
"ST02653","S030",2022,1,0,0,0
"ST02654","S030",2022,1,0,0,0
"ST02655","S030",2022,0,0,0,0
"ST02656","S030",2022,1,0,0,0
"ST02657","S030",2022,0,0,0,0
"ST02658","S030",2022,0,0,0,0
"ST02659","S030",2022,0,0,0,0
"ST02660","S030",2022,0,0,0,0
"ST02661","S030",2022,0,0,0,0
"ST02662","S030",2022,1,0,0,0
"ST02663","S030",2022,0,0,0,0
"ST02664","S030",2023,0,1,0,0
"ST02665","S030",2023,1,0,1,0
"ST02666","S030",2023,0,0,0,0
"ST02667","S030",2023,0,0,0,0
"ST02668","S030",2023,1,0,0,0
"ST02669","S030",2023,0,0,0,0
"ST02670","S030",2023,1,0,1,0
"ST02671","S030",2023,1,1,0,1
"ST02672","S030",2023,0,0,0,0
"ST02673","S030",2023,1,0,0,0
"ST02674","S030",2023,0,0,0,0
"ST02675","S030",2023,1,0,0,0
"ST02676","S030",2023,0,0,0,0
"ST02677","S030",2023,0,1,0,0
"ST02678","S030",2023,0,0,1,0
"ST02679","S030",2023,0,0,0,0
"ST02680","S030",2023,0,0,0,0
"ST02681","S030",2023,0,0,0,0
"ST02682","S030",2023,0,0,0,0
"ST02683","S030",2023,0,0,1,0
"ST02684","S030",2023,0,0,0,0
"ST02685","S030",2023,0,0,0,0
"ST02686","S030",2023,0,0,0,0
"ST02687","S030",2023,0,0,0,0
"ST02688","S030",2023,0,0,0,0
"ST02689","S030",2023,0,0,0,0
"ST02690","S030",2023,0,0,0,0
"ST02691","S030",2023,1,0,1,0
"ST02692","S030",2023,1,0,1,0
"ST02693","S030",2023,1,0,1,0
"ST02694","S030",2024,1,0,0,0
"ST02695","S030",2024,0,0,0,0
"ST02696","S030",2024,0,0,1,0
"ST02697","S030",2024,1,0,0,0
"ST02698","S030",2024,0,0,0,0
"ST02699","S030",2024,0,0,0,0
"ST02700","S030",2024,0,0,0,0
"ST02701","S030",2024,0,0,0,0
"ST02702","S030",2024,1,0,0,0
"ST02703","S030",2024,0,0,0,0
"ST02704","S030",2024,0,0,0,0
"ST02705","S030",2024,1,0,0,0
"ST02706","S030",2024,1,0,0,0
"ST02707","S030",2024,0,0,0,0
"ST02708","S030",2024,0,0,0,0
"ST02709","S030",2024,0,0,0,0
"ST02710","S030",2024,1,0,1,0
"ST02711","S030",2024,0,0,0,0
"ST02712","S030",2024,0,0,0,0
"ST02713","S030",2024,1,1,1,0
"ST02714","S030",2024,1,0,0,0
"ST02715","S030",2024,1,1,0,1
"ST02716","S030",2024,0,0,0,0
"ST02717","S030",2024,0,0,0,0
"ST02718","S030",2024,0,0,0,0
"ST02719","S030",2024,0,0,0,0
"ST02720","S030",2024,0,0,0,0
"ST02721","S030",2024,0,0,0,0
"ST02722","S030",2024,1,0,0,0
"ST02723","S030",2024,0,0,0,0
"ST02724","S030",2024,0,0,0,0
"ST02725","S030",2024,0,0,1,0
"ST02726","S030",2024,0,0,0,0
"ST02727","S030",2024,0,0,0,0
"ST02728","S030",2024,0,0,0,0
"ST02729","S030",2025,1,0,0,0
"ST02730","S030",2025,1,0,0,0
"ST02731","S030",2025,1,0,0,0
"ST02732","S030",2025,1,0,0,0
"ST02733","S030",2025,0,0,0,0
"ST02734","S030",2025,1,0,0,0
"ST02735","S030",2025,1,0,1,0
"ST02736","S030",2025,0,0,0,0
"ST02737","S030",2025,1,0,0,0
"ST02738","S030",2025,1,0,0,0
"ST02739","S030",2025,1,1,0,0
"ST02740","S030",2025,0,0,0,0
"ST02741","S030",2025,0,0,0,0
"ST02742","S030",2025,0,0,0,0
"ST02743","S030",2025,0,0,1,0
"ST02744","S030",2025,1,0,0,0
"ST02745","S030",2025,0,0,1,0
"ST02746","S030",2025,0,0,0,0
"ST02747","S030",2025,0,0,0,0
"ST02748","S030",2025,0,0,0,0
"ST02749","S030",2025,0,0,0,0
"ST02750","S030",2025,0,0,0,0
"ST02751","S030",2025,0,0,1,0
"ST02752","S030",2025,0,0,0,0
"ST02753","S030",2025,0,0,0,0
"ST02754","S030",2025,0,0,0,0
"ST02755","S030",2025,0,0,0,0
"ST02756","S030",2025,0,1,1,0
"ST02757","S030",2025,1,1,0,0
"ST02758","S030",2025,0,0,0,1
"ST02759","S030",2025,1,0,0,0
"ST02760","S030",2025,1,0,0,0
"ST02761","S030",2025,1,0,0,0
"ST02762","S030",2025,0,0,0,0
"ST02763","S030",2025,0,0,0,0
"ST02764","S030",2025,0,0,1,0
"ST02765","S030",2025,1,1,0,0
"ST02766","S030",2025,0,0,0,0
"ST02767","S030",2025,0,0,0,0
"ST02768","S031",2021,1,0,0,0
"ST02769","S031",2021,0,0,0,0
"ST02770","S031",2021,1,0,1,0
"ST02771","S031",2021,0,1,0,0
"ST02772","S031",2021,0,0,0,0
"ST02773","S031",2021,1,0,1,0
"ST02774","S031",2021,1,0,1,0
"ST02775","S031",2021,1,0,0,0
"ST02776","S031",2021,0,0,0,0
"ST02777","S031",2021,1,0,0,0
"ST02778","S031",2022,0,0,0,0
"ST02779","S031",2022,1,0,0,0
"ST02780","S031",2022,0,0,0,0
"ST02781","S031",2022,0,0,0,0
"ST02782","S031",2022,1,0,0,0
"ST02783","S031",2022,0,0,0,0
"ST02784","S031",2022,0,0,0,0
"ST02785","S031",2022,1,0,0,0
"ST02786","S031",2022,0,0,0,0
